x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.3351,-0.0379,-0.1552,0.7600133511348464,0.044978310854054564,"['Rejection', 'Rejection', 'Rejection']",-3.0,-0.07692307692307693,-0.0043244659939719555
0.3399,0.2279,-0.4017,0.0,0.0,[],0.0,0.0,0.0
0.2074,-0.0279,0.5615,0.0,0.0,[],0.0,0.0,0.0
0.0114,0.2279,-0.589,0.0,0.0,[],0.0,0.0,0.0
0.1317,-0.1245,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.6113,0.1157,0.5781,0.0,0.0,[],0.0,0.0,0.0
-0.5586,-0.0279,0.7186,0.0,0.0,[],0.0,0.0,0.0
0.333,-0.1643,0.1737,0.0,0.0,[],0.0,0.0,0.0
-0.2634,-0.0279,0.4745,0.0,0.0,[],0.0,0.0,0.0
-0.4405,-0.0279,0.0568,0.0,0.0,[],0.0,0.0,0.0
0.5373,-0.0279,0.1931,0.0,0.0,[],0.0,0.0,0.0
-0.7714,0.2008,-0.5862,0.0,0.0,[],0.0,0.0,0.0
0.1841,-0.2279,0.0731,0.0,0.0,[],0.0,0.0,0.0
-0.4519,-0.1483,0.1318,0.0,0.0,[],0.0,0.0,0.0
-0.2594,-0.2279,0.4875,0.0,0.0,[],0.0,0.0,0.0
-0.2181,-0.0278,0.4983,0.0,0.0,[],0.0,0.0,0.0
0.2778,0.1898,0.1686,0.0,0.0,[],0.0,0.0,0.0
0.1385,-0.0379,0.0518,0.0,0.0,[],0.0,0.0,0.0
-0.1497,-0.2279,-0.3033,0.0,0.0,[],0.0,0.0,0.0
-0.505,0.2148,0.5505,0.0,0.0,[],0.0,0.0,0.0
0.5876,-0.0379,0.3838,0.0,0.0,[],0.0,0.0,0.0
-0.774,0.0272,0.0523,0.0,0.0,[],0.0,0.0,0.0
-0.413,-0.0379,-0.4126,0.0,0.0,[],0.0,0.0,0.0
-0.4002,-0.2279,0.2408,0.0,0.0,[],0.0,0.0,0.0
-0.1667,-0.0279,-0.4156,0.0,0.0,[],0.0,0.0,0.0
-0.096,-0.1643,0.1418,0.0,0.0,[],0.0,0.0,0.0
0.0788,-0.038,0.1318,0.0,0.0,[],0.0,0.0,0.0
-0.2697,0.1232,0.578,0.0,0.0,[],0.0,0.0,0.0
-0.3602,0.2279,0.1454,0.0,0.0,[],0.0,0.0,0.0
-0.1967,0.1872,0.0975,0.0,0.0,[],0.0,0.0,0.0
-0.774,-0.2279,-0.1666,0.0,0.0,[],0.0,0.0,0.0
-0.6108,-0.0379,0.2727,0.0,0.0,[],0.0,0.0,0.0
