x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.6825,-0.0162,0.2111,0.0,0.0,[],0.0,0.0,0.0
0.1511,0.2222,-0.5417,0.0,0.0,[],0.0,0.0,0.0
0.4948,0.2127,-0.3121,0.0,0.0,[],0.0,0.0,0.0
-0.3381,0.2174,-0.4329,0.0,0.0,[],0.0,0.0,0.0
-0.521,0.0952,-0.3876,0.0,0.0,[],0.0,0.0,0.0
-0.3938,0.0222,0.0696,0.0,0.0,[],0.0,0.0,0.0
-0.2377,-0.1778,-0.4641,0.0,0.0,[],0.0,0.0,0.0
0.4341,0.2184,-0.1332,0.0,0.0,[],0.0,0.0,0.0
-0.4417,-0.1778,-0.0343,0.0,0.0,[],0.0,0.0,0.0
0.2112,0.2222,-0.1115,0.0,0.0,[],0.0,0.0,0.0
0.3394,0.0222,-0.553,0.0,0.0,[],0.0,0.0,0.0
0.2848,-0.0201,-0.4895,0.0,0.0,[],0.0,0.0,0.0
0.5977,-0.1778,-0.2113,0.0,0.0,[],0.0,0.0,0.0
0.3885,-0.1384,-0.1092,0.0,0.0,[],0.0,0.0,0.0
0.6663,-0.0564,0.283,0.0,0.0,[],0.0,0.0,0.0
0.6169,0.016,-0.3178,0.0,0.0,[],0.0,0.0,0.0
-0.1692,-0.0045,0.2695,0.25676392572944295,0.012146612625952088,['Rejection'],-1.0,-0.013333333333333334,-0.00016195483501269453
0.5873,-0.0078,0.287,0.0,0.0,[],0.0,0.0,0.0
0.5078,0.2105,-0.1719,0.0,0.0,[],0.0,0.0,0.0
-0.145,0.0612,-0.1766,0.0,0.0,[],0.0,0.0,0.0
-0.0918,0.0471,-0.5917,0.0,0.0,[],0.0,0.0,0.0
0.4373,-0.1312,-0.4419,0.0,0.0,[],0.0,0.0,0.0
0.3548,-0.0612,-0.3795,0.0,0.0,[],0.0,0.0,0.0
0.5695,-0.0338,-0.2991,0.0,0.0,[],0.0,0.0,0.0
-0.2415,-0.1469,-0.5541,0.0,0.0,[],0.0,0.0,0.0
0.1355,-0.1092,-0.1642,0.0,0.0,[],0.0,0.0,0.0
-0.3024,0.1252,-0.3124,0.0,0.0,[],0.0,0.0,0.0
-0.1731,0.0191,-0.5759,0.0,0.0,[],0.0,0.0,0.0
0.2492,-0.1778,-0.5243,0.0,0.0,[],0.0,0.0,0.0
-0.6722,0.1252,-0.1963,0.0,0.0,[],0.0,0.0,0.0
-0.6475,0.0952,-0.1367,0.0,0.0,[],0.0,0.0,0.0
-0.6425,0.0044,0.3542,0.0,0.0,[],0.0,0.0,0.0
-0.645,0.0222,0.1001,0.0,0.0,[],0.0,0.0,0.0
-0.0916,-0.0406,-0.1832,0.0,0.0,[],0.0,0.0,0.0
0.4443,0.2136,-0.1385,0.0,0.0,[],0.0,0.0,0.0
0.0156,0.2222,-0.4619,0.0,0.0,[],0.0,0.0,0.0
0.2532,0.0222,-0.2196,0.0,0.0,[],0.0,0.0,0.0
0.2962,-0.1778,-0.2201,0.0,0.0,[],0.0,0.0,0.0
-0.1543,-0.1478,-0.1942,0.0,0.0,[],0.0,0.0,0.0
-0.1517,0.0222,-0.3048,0.0,0.0,[],0.0,0.0,0.0
0.5771,-0.0289,-0.2876,0.0,0.0,[],0.0,0.0,0.0
0.2906,0.1922,-0.0233,0.0,0.0,[],0.0,0.0,0.0
0.1012,0.0751,-0.1795,0.2507957559681698,0.01186427917131994,['Rejection'],-1.0,-0.013333333333333334,-0.00015819038895093253
0.293,-0.1778,-0.3446,0.0,0.0,[],0.0,0.0,0.0
0.5961,0.0222,0.0722,0.0,0.0,[],0.0,0.0,0.0
-0.012,0.1922,-0.147,2.5449602122015915,0.12039325913191871,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-8.0,-0.10666666666666667,-0.012841947640737997
0.2693,-0.025,-0.4329,0.0,0.0,[],0.0,0.0,0.0
-0.4355,0.0222,-0.313,0.0,0.0,[],0.0,0.0,0.0
-0.3754,0.1252,-0.4245,0.0,0.0,[],0.0,0.0,0.0
-0.1758,-0.1778,-0.4157,0.0,0.0,[],0.0,0.0,0.0
-0.2257,-0.087,-0.3283,0.0,0.0,[],0.0,0.0,0.0
-0.1751,0.2222,-0.2947,0.2583554376657825,0.01222190154718733,['Rejection'],-1.0,-0.013333333333333334,-0.00016295868729583108
-0.5746,0.0729,-0.2924,0.0,0.0,[],0.0,0.0,0.0
-0.6815,0.0107,0.2205,0.0,0.0,[],0.0,0.0,0.0
-0.1295,-0.1778,-0.5479,0.0,0.0,[],0.0,0.0,0.0
0.3424,-0.1778,0.0596,0.0,0.0,[],0.0,0.0,0.0
0.6182,0.0027,-0.2167,0.0,0.0,[],0.0,0.0,0.0
-0.6553,-0.14,0.3207,0.0,0.0,[],0.0,0.0,0.0
-0.4929,-0.0738,0.5733,0.5071618037135279,0.02399206956696322,"['Rejection', 'Rejection']",-2.0,-0.02666666666666667,-0.0006397885217856859
0.1801,0.0631,-0.1354,0.25716180371352787,0.0121654348562609,['Attention'],1.0,0.5,0.12442248459958932
0.3248,-0.1778,-0.1829,0.0,0.0,[],0.0,0.0,0.0
0.1157,-0.0748,-0.1734,0.0,0.0,[],0.0,0.0,0.0
0.3124,-0.1778,-0.1287,0.0,0.0,[],0.0,0.0,0.0
-0.3215,-0.175,0.4068,0.0,0.0,[],0.0,0.0,0.0
-0.1679,0.0952,-0.0046,0.2515915119363395,0.011901923631937558,['Rejection'],-1.0,-0.013333333333333334,-0.00015869231509250077
-0.2728,-0.1778,0.2256,0.0,0.0,[],0.0,0.0,0.0
-0.7403,0.0038,0.1581,0.0,0.0,[],0.0,0.0,0.0
-0.1472,0.2222,-0.3529,0.0,0.0,[],0.0,0.0,0.0
