x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
-0.3593,-0.005,0.1981,0.0,0.0,[],0.0,0.0,0.0
-0.0644,0.015,0.4612,0.0,0.0,[],0.0,0.0,0.0
0.422,0.195,0.4594,0.0,0.0,[],0.0,0.0,0.0
-0.2607,0.015,0.0508,0.0,0.0,[],0.0,0.0,0.0
0.2673,0.015,0.0707,0.0,0.0,[],0.0,0.0,0.0
-0.4544,-0.0543,0.0823,0.0,0.0,[],0.0,0.0,0.0
0.1218,-0.005,0.4677,1.3189493433395871,0.046697000896741836,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-5.0,-0.04807692307692308,-0.0022450481200356654
0.3175,-0.005,0.3113,0.0,0.0,[],0.0,0.0,0.0
0.1441,-0.205,0.3085,0.0,0.0,[],0.0,0.0,0.0
-0.2361,0.005,0.2253,0.0,0.0,[],0.0,0.0,0.0
-0.5485,-0.005,0.3618,0.0,0.0,[],0.0,0.0,0.0
0.2382,-0.005,0.291,0.0,0.0,[],0.0,0.0,0.0
-0.1442,0.005,0.0681,0.0,0.0,[],0.0,0.0,0.0
-0.2358,-0.005,0.4111,0.0,0.0,[],0.0,0.0,0.0
0.0117,0.015,0.1144,0.25422138836772984,0.009000631040552659,['Rejection'],-1.0,-0.009615384615384616,-8.654452923608328e-05
0.0011,-0.1525,0.4139,0.0,0.0,[],0.0,0.0,0.0
-0.1409,0.195,0.4963,0.0,0.0,[],0.0,0.0,0.0
-0.3067,-0.005,0.4395,0.0,0.0,[],0.0,0.0,0.0
0.3546,-0.205,0.2938,0.0,0.0,[],0.0,0.0,0.0
0.2351,0.195,0.2452,0.0,0.0,[],0.0,0.0,0.0
0.2674,-0.1181,-0.5583,0.797842401500938,0.028247367896642197,"['Rejection', 'Rejection', 'Rejection']",-3.0,-0.028846153846153848,-0.0008148279200954481
0.1725,0.005,-0.2895,0.0,0.0,[],0.0,0.0,0.0
-0.2714,0.005,-0.1354,0.0,0.0,[],0.0,0.0,0.0
-0.0532,0.005,0.1574,0.0,0.0,[],0.0,0.0,0.0
0.0062,-0.005,0.1034,0.0,0.0,[],0.0,0.0,0.0
-0.3975,0.015,0.2428,0.0,0.0,[],0.0,0.0,0.0
0.4648,-0.205,0.3288,0.0,0.0,[],0.0,0.0,0.0
-0.4561,-0.205,0.569,0.0,0.0,[],0.0,0.0,0.0
0.3105,0.0271,0.3578,0.8994684177611006,0.03184540613548551,"['Rejection', 'Rejection']",-2.0,-0.019230769230769232,-0.0006124116564516446
0.3191,0.195,0.1479,0.0,0.0,[],0.0,0.0,0.0
-0.5041,0.195,0.302,0.0,0.0,[],0.0,0.0,0.0
0.2256,-0.205,-0.454,0.0,0.0,[],0.0,0.0,0.0
-0.1889,-0.1067,-0.3024,1.5928705440900561,0.05639509781128566,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-6.0,-0.057692307692307696,-0.0032535633352664805
