x,y,z,EEGScore,NormalizedEEGScore
0.1531,-0.1686,-0.479,0.0,0.0
0.0222,-0.005,-0.1479,0.0,0.0
-0.3532,0.2137,-0.4792,0.0,0.0
0.5404,-0.0073,0.021,1.0,-0.9574468085106383
-0.3846,0.205,-0.3324,0.0,0.0
-0.1274,0.215,0.0565,0.0,0.0
-0.0584,0.0635,0.3044,4.0,-0.8297872340425532
0.0855,0.215,-0.4563,0.0,0.0
-0.6587,-0.1169,0.6912,2.0,-0.9148936170212766
0.1806,0.205,-0.1219,3.0,-0.8723404255319149
-0.2087,0.0343,0.0177,0.0,0.0
-0.2242,-0.005,0.3455,0.0,0.0
-0.1953,-0.015,0.305,0.0,0.0
-0.4954,0.205,-0.4229,0.0,0.0
0.1443,-0.015,-0.4574,0.0,0.0
-0.284,0.005,-0.1502,0.0,0.0
-0.3333,0.205,-0.3056,0.0,0.0
-0.6587,-0.0661,-0.085,0.0,0.0
0.1288,0.205,-0.2198,0.0,0.0
-0.2974,0.215,-0.2268,0.0,0.0
0.0582,-0.1684,-0.0769,0.0,0.0
-0.4726,0.215,-0.4149,0.0,0.0
0.5902,-0.015,-0.1135,0.0,0.0
-0.2416,0.005,-0.1635,0.0,0.0
0.0226,-0.005,-0.1036,0.0,0.0
0.2135,-0.2003,-0.078,1.0,-0.9574468085106383
-0.3084,-0.005,0.3427,2.0,-0.9148936170212766
-0.5841,-0.005,-0.3272,0.0,0.0
-0.0516,-0.1896,-0.0194,0.0,0.0
-0.2779,-0.1569,0.2055,8.0,-0.6595744680851063
-0.2026,-0.005,0.0154,1.0,-0.9574468085106383
-0.0493,0.205,-0.5118,0.0,0.0
-0.4685,-0.005,0.0229,1.0,-0.9574468085106383
0.1281,0.215,-0.0586,2.0,-0.9148936170212766
-0.4515,0.215,-0.1913,0.0,0.0
-0.4494,-0.015,0.3868,0.0,0.0
0.4536,-0.005,-0.1286,5.0,-0.7872340425531915
0.2082,0.215,0.2742,0.0,0.0
0.6204,-0.005,-0.1455,0.0,0.0
0.1614,0.215,-0.1056,0.0,0.0
0.0661,0.005,-0.2779,0.0,0.0
-0.3936,-0.015,-0.3888,0.0,0.0
-0.6587,-0.0178,0.4147,0.0,0.0
-0.1579,-0.005,-0.0564,0.0,0.0
0.1813,0.153,-0.1643,0.0,0.0
0.0669,0.005,-0.1106,1.0,-0.9574468085106383
0.1813,0.1934,-0.0998,1.0,-0.9574468085106383
0.2087,0.215,-0.0464,6.0,-0.7446808510638299
0.0294,0.005,-0.7052,1.0,-0.9574468085106383
-0.1608,0.205,-0.1437,0.0,0.0
-0.318,-0.1336,-0.479,0.0,0.0
-0.3045,-0.015,0.6147,0.0,0.0
-0.5481,-0.005,0.669,0.0,0.0
0.044,0.215,-0.0103,4.0,-0.8297872340425532
-0.0835,-0.005,0.1259,0.0,0.0
-0.2779,-0.1269,0.167,0.0,0.0
0.0442,0.005,-0.1438,0.0,0.0
-0.32,0.005,-0.4433,0.0,0.0
-0.0845,-0.005,0.246,1.0,-0.9574468085106383
-0.2047,0.215,-0.6248,0.0,0.0
0.1356,-0.005,0.2508,2.0,-0.9148936170212766
-0.1148,0.215,0.2903,2.0,-0.9148936170212766
-0.4823,0.215,-0.1378,0.0,0.0
0.018,0.205,-0.3184,1.0,-0.9574468085106383
0.0488,0.005,-0.2002,0.0,0.0
-0.2105,0.2145,-0.0904,0.0,0.0
-0.532,-0.005,-0.1132,0.0,0.0
-0.1945,0.005,-0.4271,0.0,0.0
0.0277,0.205,-0.329,0.0,0.0
-0.5358,0.205,-0.4203,0.0,0.0
-0.6487,-0.1361,0.6093,0.0,0.0
0.0764,-0.1162,-0.479,0.0,0.0
-0.5308,-0.005,-0.0866,0.0,0.0
0.2069,0.215,-0.6305,0.0,0.0
0.2001,0.205,-0.164,2.0,-0.9148936170212766
-0.6587,-0.1291,0.2908,0.0,0.0
-0.6587,-0.1375,-0.4522,0.0,0.0
-0.435,-0.0322,0.5813,0.0,0.0
-0.1149,-0.0796,-0.479,0.0,0.0
0.0232,0.005,-0.3485,0.0,0.0
0.596,-0.015,-0.1066,0.0,0.0
-0.2458,-0.005,0.671,0.0,0.0
-0.0384,0.215,-0.5847,0.0,0.0
-0.2458,-0.005,0.1996,0.0,0.0
-0.5702,-0.005,-0.0743,0.0,0.0
-0.607,0.005,-0.3878,0.0,0.0
-0.6587,0.0092,-0.2996,0.0,0.0
0.0803,-0.015,-0.0942,2.0,-0.9148936170212766
-0.6142,0.215,-0.4025,0.0,0.0
0.077,-0.005,-0.028,0.0,0.0
0.1813,0.022,-0.4084,0.0,0.0
0.105,0.215,0.0727,0.0,0.0
-0.1183,-0.015,0.0163,0.0,0.0
-0.6587,-0.2056,0.3252,0.0,0.0
0.51,-0.0129,-0.1434,23.0,-0.021276595744680882
0.6285,-0.015,-0.3544,0.0,0.0
-0.6587,-0.185,0.5001,0.0,0.0
0.1345,-0.1775,-0.0775,0.0,0.0
-0.1956,0.215,-0.2943,0.0,0.0
-0.0858,0.005,-0.214,0.0,0.0
0.0648,0.0214,0.1281,9.0,-0.6170212765957447
-0.2814,-0.005,-0.382,0.0,0.0
-0.2069,-0.005,-0.318,0.0,0.0
-0.2779,-0.1851,0.1046,1.0,-0.9574468085106383
0.1139,-0.005,-0.1374,0.0,0.0
-0.2851,-0.005,-0.1978,0.0,0.0
-0.1834,-0.005,0.6009,0.0,0.0
0.1317,0.215,0.2107,0.0,0.0
-0.0358,-0.005,-0.1179,5.0,-0.7872340425531915
-0.1022,-0.005,-0.6209,0.0,0.0
-0.0764,0.005,-0.1528,0.0,0.0
0.029,0.005,0.1162,0.0,0.0
-0.0012,0.205,-0.2083,0.0,0.0
-0.0676,0.005,-0.4008,0.0,0.0
-0.3539,0.215,-0.227,0.0,0.0
0.0865,0.215,-0.245,0.0,0.0
-0.0786,0.205,-0.4766,0.0,0.0
0.4153,-0.015,-0.3143,3.0,-0.8723404255319149
0.1988,0.215,0.121,0.0,0.0
0.2069,-0.1944,-0.078,2.0,-0.9148936170212766
-0.0272,-0.005,-0.157,0.0,0.0
-0.1411,0.005,-0.4254,0.0,0.0
0.5006,-0.015,-0.2996,3.0,-0.8723404255319149
-0.2087,0.0007,-0.3871,0.0,0.0
-0.4679,-0.005,-0.4408,0.0,0.0
-0.1983,0.005,0.2456,3.0,-0.8723404255319149
-0.1956,0.005,0.0117,0.0,0.0
-0.6587,0.0319,-0.3871,0.0,0.0
0.1871,-0.005,-0.4317,2.0,-0.9148936170212766
-0.4277,-0.005,0.2271,7.0,-0.7021276595744681
0.0812,0.215,-0.6666,0.0,0.0
-0.3289,-0.1008,-0.479,0.0,0.0
-0.2395,-0.015,-0.2836,1.0,-0.9574468085106383
-0.2792,0.005,-0.2464,0.0,0.0
-0.3067,-0.015,-0.1325,0.0,0.0
0.1813,0.1396,-0.4786,0.0,0.0
-0.0062,0.215,-0.1299,1.0,-0.9574468085106383
0.2435,-0.1067,-0.0782,1.0,-0.9574468085106383
0.1188,0.005,-0.1924,0.0,0.0
0.3581,-0.015,-0.2305,10.0,-0.574468085106383
0.1616,0.005,0.2173,0.0,0.0
-0.4148,0.215,-0.1432,0.0,0.0
-0.3592,-0.005,-0.2103,0.0,0.0
-0.6487,-0.1884,0.7286,0.0,0.0
-0.3029,-0.015,0.5037,1.0,-0.9574468085106383
-0.4885,0.205,-0.4101,0.0,0.0
-0.049,0.205,-0.4472,0.0,0.0
-0.4259,-0.005,0.6544,0.0,0.0
0.0753,0.205,-0.553,0.0,0.0
-0.4366,-0.015,-0.2261,0.0,0.0
0.0339,0.005,-0.4723,0.0,0.0
0.1488,0.215,-0.7113,0.0,0.0
-0.1381,-0.005,-0.4308,0.0,0.0
0.65,-0.0387,-0.098,5.0,-0.7872340425531915
-0.6587,-0.0214,0.3824,0.0,0.0
-0.0573,0.0217,0.2944,0.0,0.0
0.4284,-0.015,-0.0585,2.0,-0.9148936170212766
-0.0599,-0.015,-0.2532,0.0,0.0
-0.3936,-0.015,-0.0726,6.0,-0.7446808510638299
0.1464,-0.005,-0.2921,2.0,-0.9148936170212766
0.3524,-0.1267,-0.2431,2.0,-0.9148936170212766
-0.5192,-0.1146,-0.479,0.0,0.0
-0.1954,-0.015,-0.004,12.0,-0.4893617021276596
0.1374,-0.005,-0.5688,0.0,0.0
-0.6005,0.0187,-0.479,0.0,0.0
-0.2006,0.205,0.2514,1.0,-0.9574468085106383
0.1769,0.005,0.161,0.0,0.0
-0.1425,0.205,-0.1031,1.0,-0.9574468085106383
-0.5858,0.205,-0.2314,0.0,0.0
-0.007,-0.0192,-0.0765,1.0,-0.9574468085106383
-0.3616,-0.005,0.4096,0.0,0.0
-0.3425,0.215,-0.3242,0.0,0.0
-0.0334,0.005,-0.2887,0.0,0.0
0.0724,0.205,-0.7144,0.0,0.0
-0.2888,-0.005,-0.4351,0.0,0.0
-0.0044,-0.015,-0.118,0.0,0.0
0.1398,0.0968,0.1281,4.0,-0.8297872340425532
0.0772,0.205,-0.2439,0.0,0.0
-0.4185,-0.015,-0.0102,0.0,0.0
-0.635,0.005,-0.3016,0.0,0.0
0.1927,-0.005,0.0665,1.0,-0.9574468085106383
-0.1725,0.215,-0.66,0.0,0.0
0.2413,0.1291,0.2988,10.0,-0.574468085106383
0.0024,-0.005,-0.3446,0.0,0.0
0.2075,-0.005,-0.3849,1.0,-0.9574468085106383
0.1572,-0.005,0.114,1.0,-0.9574468085106383
-0.4867,0.215,-0.3053,0.0,0.0
-0.1387,0.205,-0.4631,0.0,0.0
0.1813,0.1576,0.0086,6.0,-0.7446808510638299
-0.0062,0.005,0.126,1.0,-0.9574468085106383
0.244,-0.0675,-0.479,9.0,-0.6170212765957447
-0.0133,0.005,-0.0703,0.0,0.0
-0.4144,0.215,-0.1636,0.0,0.0
-0.6346,0.005,-0.1779,0.0,0.0
-0.1221,0.005,-0.5506,0.0,0.0
0.1398,0.005,-0.1699,0.0,0.0
0.1626,-0.005,0.1688,0.0,0.0
-0.4903,0.2129,-0.0904,1.0,-0.9574468085106383
0.0398,-0.1306,-0.0768,0.0,0.0
-0.306,0.1597,-0.479,0.0,0.0
-0.1786,0.005,-0.1414,0.0,0.0
-0.0841,0.205,-0.5345,0.0,0.0
-0.413,-0.015,0.7088,0.0,0.0
-0.4811,0.215,-0.305,0.0,0.0
-0.6168,0.205,-0.3227,0.0,0.0
0.1813,0.0682,-0.3873,4.0,-0.8297872340425532
0.0666,0.215,-0.7054,0.0,0.0
-0.3814,0.005,-0.3295,0.0,0.0
0.1813,0.1488,-0.0108,6.0,-0.7446808510638299
-0.0238,0.1571,-0.479,1.0,-0.9574468085106383
-0.1772,-0.005,0.076,1.0,-0.9574468085106383
-0.1402,0.205,-0.099,0.0,0.0
-0.1237,-0.015,-0.1317,0.0,0.0
0.1326,0.205,-0.555,0.0,0.0
-0.0939,0.005,-0.4725,0.0,0.0
-0.441,0.0919,-0.479,0.0,0.0
0.6332,-0.015,-0.1597,1.0,-0.9574468085106383
-0.4928,-0.005,-0.2803,0.0,0.0
0.1654,0.005,-0.1456,1.0,-0.9574468085106383
-0.0871,0.1632,0.2944,28.0,0.1914893617021276
-0.5418,0.005,-0.3509,0.0,0.0
0.0714,-0.005,-0.3942,0.0,0.0
0.1848,-0.005,-0.5846,0.0,0.0
0.1805,-0.005,-0.2933,1.0,-0.9574468085106383
0.1451,0.005,-0.5113,0.0,0.0
-0.0062,0.205,-0.5226,0.0,0.0
-0.4646,-0.015,0.0203,1.0,-0.9574468085106383
0.4169,-0.015,-0.0145,0.0,0.0
-0.6101,-0.005,0.371,0.0,0.0
-0.539,0.205,-0.0972,5.0,-0.7872340425531915
0.1499,-0.015,-0.0201,0.0,0.0
-0.2468,0.005,-0.3372,0.0,0.0
0.3627,-0.015,-0.1245,0.0,0.0
-0.6068,0.005,-0.4641,0.0,0.0
0.3524,-0.1858,-0.1126,0.0,0.0
0.2236,0.005,0.2495,0.0,0.0
0.0865,0.205,-0.3094,0.0,0.0
-0.0682,0.205,-0.7305,0.0,0.0
-0.0943,0.005,-0.0154,0.0,0.0
-0.1933,0.205,-0.6352,0.0,0.0
-0.0516,0.215,0.1507,11.0,-0.5319148936170213
-0.2614,0.205,-0.1309,2.0,-0.9148936170212766
-0.0634,-0.005,0.2381,0.0,0.0
0.2686,-0.005,-0.3759,1.0,-0.9574468085106383
0.6569,-0.015,-0.0883,0.0,0.0
-0.6089,-0.005,-0.1495,0.0,0.0
-0.5214,-0.005,-0.3313,0.0,0.0
-0.6587,0.0257,-0.2544,0.0,0.0
-0.6331,-0.005,-0.165,0.0,0.0
0.463,-0.005,-0.2406,0.0,0.0
-0.2097,0.005,-0.316,0.0,0.0
-0.6079,0.131,-0.0905,3.0,-0.8723404255319149
0.1391,-0.005,-0.3128,2.0,-0.9148936170212766
-0.6543,-0.005,-0.2007,0.0,0.0
-0.6425,0.205,-0.1906,0.0,0.0
-0.6587,-0.0348,0.1573,0.0,0.0
0.5656,-0.005,-0.3427,3.0,-0.8723404255319149
-0.4421,-0.0605,-0.479,0.0,0.0
0.1065,0.205,-0.2278,0.0,0.0
0.3274,-0.101,-0.479,0.0,0.0
0.2143,0.205,-0.0255,3.0,-0.8723404255319149
0.1813,0.0776,0.079,4.0,-0.8297872340425532
0.1563,0.205,-0.3281,0.0,0.0
0.0201,-0.005,-0.5627,3.0,-0.8723404255319149
-0.6176,-0.015,-0.1746,0.0,0.0
-0.5439,-0.015,0.375,0.0,0.0
-0.5435,0.215,-0.4113,0.0,0.0
-0.3634,0.142,-0.479,0.0,0.0
-0.2746,-0.1281,-0.0745,2.0,-0.9148936170212766
0.3524,-0.1013,-0.3806,0.0,0.0
0.2258,-0.005,-0.0779,3.0,-0.8723404255319149
0.6187,-0.015,-0.4243,3.0,-0.8723404255319149
-0.0734,0.215,0.0152,0.0,0.0
0.2033,0.1164,0.2944,4.0,-0.8297872340425532
-0.2779,-0.1423,0.0889,3.0,-0.8723404255319149
-0.5052,-0.1667,-0.479,0.0,0.0
0.1527,0.0703,0.3044,2.0,-0.9148936170212766
-0.6587,-0.2035,-0.0567,0.0,0.0
-0.2779,-0.1465,0.4059,0.0,0.0
-0.0187,0.205,0.0822,0.0,0.0
0.1484,0.005,-0.3817,0.0,0.0
0.1382,-0.005,0.0358,0.0,0.0
-0.492,-0.005,0.6579,0.0,0.0
-0.1032,-0.005,-0.2798,0.0,0.0
-0.5659,-0.015,0.3251,0.0,0.0
-0.4312,-0.005,-0.4465,0.0,0.0
0.1405,0.005,-0.6011,0.0,0.0
0.1139,0.205,0.2557,0.0,0.0
-0.3016,-0.005,0.5629,6.0,-0.7446808510638299
-0.4924,-0.2006,0.5813,0.0,0.0
-0.1519,-0.1753,-0.0754,0.0,0.0
-0.1904,-0.005,-0.2484,0.0,0.0
0.3524,-0.0826,-0.3804,0.0,0.0
-0.1965,-0.005,0.1262,0.0,0.0
-0.1843,0.205,-0.0495,8.0,-0.6595744680851063
-0.0753,0.205,-0.3478,0.0,0.0
0.2581,-0.0915,-0.0783,0.0,0.0
-0.2087,0.0324,0.0571,0.0,0.0
-0.1077,0.0399,0.3044,5.0,-0.7872340425531915
0.3524,-0.1397,-0.2415,2.0,-0.9148936170212766
0.3018,-0.005,-0.2433,1.0,-0.9574468085106383
0.1813,0.085,0.1032,17.0,-0.276595744680851
-0.2087,0.005,-0.0369,0.0,0.0
-0.0275,-0.005,0.0746,0.0,0.0
0.3524,-0.1043,-0.2939,0.0,0.0
0.1292,-0.005,-0.1074,0.0,0.0
-0.2356,-0.005,-0.3427,0.0,0.0
-0.1828,0.005,-0.404,0.0,0.0
-0.238,-0.005,-0.4788,0.0,0.0
-0.6587,-0.2062,-0.4512,0.0,0.0
-0.4345,0.205,-0.2763,0.0,0.0
-0.1354,0.005,0.1187,8.0,-0.6595744680851063
-0.1003,0.0369,0.2944,3.0,-0.8723404255319149
-0.3624,-0.015,0.5344,1.0,-0.9574468085106383
-0.4342,-0.005,0.2959,1.0,-0.9574468085106383
-0.6587,-0.1692,-0.1729,0.0,0.0
-0.0045,0.205,-0.689,0.0,0.0
0.2022,0.005,0.0721,0.0,0.0
0.1039,0.005,-0.1951,0.0,0.0
0.0144,0.005,-0.0506,0.0,0.0
0.1508,0.205,-0.4583,0.0,0.0
-0.0395,0.005,-0.6947,2.0,-0.9148936170212766
-0.4807,0.215,-0.3091,0.0,0.0
0.1813,0.0196,-0.3386,2.0,-0.9148936170212766
-0.109,0.215,-0.2664,1.0,-0.9574468085106383
-0.0198,0.1271,-0.479,0.0,0.0
-0.2597,-0.005,-0.4641,0.0,0.0
-0.1608,0.005,-0.1832,0.0,0.0
0.1049,0.005,0.0065,0.0,0.0
0.0205,-0.015,-0.0582,0.0,0.0
0.3034,-0.005,-0.4032,0.0,0.0
-0.1842,-0.015,0.6885,0.0,0.0
-0.3238,0.205,-0.3242,0.0,0.0
-0.0794,-0.005,-0.0851,0.0,0.0
-0.3517,-0.005,0.2797,6.0,-0.7446808510638299
0.1798,0.205,0.1404,0.0,0.0
-0.0284,-0.005,-0.0551,1.0,-0.9574468085106383
-0.1137,-0.005,-0.3858,0.0,0.0
-0.6582,-0.0062,-0.016,1.0,-0.9574468085106383
-0.3738,-0.005,0.3744,0.0,0.0
0.1485,0.005,0.0897,0.0,0.0
0.1332,0.0513,0.2944,2.0,-0.9148936170212766
0.1409,0.205,0.1129,0.0,0.0
-0.4906,-0.005,-0.2143,0.0,0.0
0.1285,0.005,-0.1077,0.0,0.0
0.2558,-0.015,-0.3239,1.0,-0.9574468085106383
0.0701,-0.1314,-0.479,0.0,0.0
0.0914,0.005,-0.1253,0.0,0.0
-0.1536,-0.1208,-0.479,0.0,0.0
-0.1317,0.205,0.0026,6.0,-0.7446808510638299
0.3524,-0.0443,-0.4252,2.0,-0.9148936170212766
-0.1096,-0.015,-0.0555,0.0,0.0
-0.5296,0.0196,-0.479,0.0,0.0
-0.2849,-0.1864,0.5813,5.0,-0.7872340425531915
-0.3698,0.005,-0.4333,0.0,0.0
0.1783,0.205,-0.4242,0.0,0.0
-0.2141,-0.0124,0.7315,2.0,-0.9148936170212766
-0.0055,-0.005,-0.1813,0.0,0.0
-0.1087,-0.005,-0.4029,0.0,0.0
-0.3325,-0.005,-0.1397,0.0,0.0
-0.2779,-0.0938,0.1547,0.0,0.0
-0.5717,-0.005,0.4237,0.0,0.0
0.0732,0.005,0.0182,1.0,-0.9574468085106383
0.2134,0.205,-0.1613,1.0,-0.9574468085106383
-0.5273,-0.005,0.6966,0.0,0.0
-0.3516,-0.015,0.5448,2.0,-0.9148936170212766
-0.5298,0.215,-0.2243,0.0,0.0
0.0724,0.005,0.0039,0.0,0.0
0.375,-0.005,-0.4,2.0,-0.9148936170212766
-0.4098,-0.015,0.3437,0.0,0.0
0.0436,-0.0898,-0.0768,0.0,0.0
-0.5153,-0.0762,-0.479,0.0,0.0
-0.1849,0.005,-0.248,0.0,0.0
-0.6192,0.0965,-0.479,0.0,0.0
-0.5413,-0.015,0.6794,0.0,0.0
-0.2784,-0.015,-0.4687,0.0,0.0
-0.1227,-0.005,-0.1091,0.0,0.0
0.0115,0.005,-0.2532,0.0,0.0
-0.5249,-0.015,-0.3931,2.0,-0.9148936170212766
-0.3753,0.205,-0.4113,0.0,0.0
-0.3704,0.205,-0.4051,0.0,0.0
-0.1575,-0.0092,0.7132,2.0,-0.9148936170212766
-0.0516,-0.1583,-0.0195,3.0,-0.8723404255319149
-0.0227,0.205,-0.1127,3.0,-0.8723404255319149
-0.3044,-0.015,-0.2139,0.0,0.0
0.261,-0.005,-0.0186,0.0,0.0
-0.0198,-0.1312,-0.479,0.0,0.0
-0.1934,0.215,-0.6453,0.0,0.0
-0.4523,-0.005,-0.326,0.0,0.0
0.66,-0.1752,-0.4162,0.0,0.0
0.0451,0.005,-0.1633,0.0,0.0
0.0981,-0.005,-0.3389,0.0,0.0
-0.3451,-0.005,-0.1867,0.0,0.0
-0.5074,-0.015,-0.4579,0.0,0.0
-0.2278,0.005,-0.2472,2.0,-0.9148936170212766
-0.2384,-0.005,0.4795,0.0,0.0
0.1815,0.215,-0.7193,0.0,0.0
0.1839,0.205,0.2414,0.0,0.0
0.4357,-0.005,-0.2891,0.0,0.0
-0.1513,-0.015,-0.1492,0.0,0.0
-0.6587,-0.0267,-0.1506,0.0,0.0
0.1858,-0.005,-0.047,0.0,0.0
-0.1797,0.215,0.2378,0.0,0.0
-0.1109,0.005,-0.3662,0.0,0.0
0.0617,0.205,0.0088,1.0,-0.9574468085106383
-0.6402,0.205,-0.3376,0.0,0.0
0.0378,-0.005,-0.4341,0.0,0.0
-0.2779,-0.0898,0.2712,0.0,0.0
-0.2779,-0.1715,0.2314,4.0,-0.8297872340425532
-0.2378,-0.015,-0.2164,2.0,-0.9148936170212766
0.1588,-0.005,-0.4326,0.0,0.0
-0.1751,0.215,-0.0223,4.0,-0.8297872340425532
-0.5076,0.205,-0.403,0.0,0.0
0.1355,0.005,-0.4694,7.0,-0.7021276595744681
-0.019,-0.005,-0.3354,0.0,0.0
-0.4446,-0.005,0.4314,0.0,0.0
0.0489,0.215,-0.2617,0.0,0.0
-0.1285,0.205,-0.6103,0.0,0.0
0.4297,-0.015,-0.0947,2.0,-0.9148936170212766
-0.1406,0.215,-0.1558,1.0,-0.9574468085106383
-0.1983,0.005,-0.5741,0.0,0.0
-0.2779,-0.1808,0.0594,0.0,0.0
0.3524,-0.0567,-0.1229,0.0,0.0
-0.0186,0.205,-0.6384,0.0,0.0
-0.2359,-0.005,-0.2011,0.0,0.0
-0.2087,0.212,0.1722,0.0,0.0
0.1045,0.205,-0.6123,1.0,-0.9574468085106383
-0.5121,-0.015,0.6149,0.0,0.0
-0.4913,0.005,-0.1177,1.0,-0.9574468085106383
-0.1803,0.005,-0.3045,0.0,0.0
-0.0837,-0.005,0.1384,0.0,0.0
-0.2779,-0.2058,0.1303,4.0,-0.8297872340425532
-0.5698,-0.005,0.1122,0.0,0.0
-0.5836,-0.005,0.7092,1.0,-0.9574468085106383
0.0916,0.215,-0.4438,0.0,0.0
0.4298,-0.015,-0.269,1.0,-0.9574468085106383
-0.5563,-0.015,-0.0072,2.0,-0.9148936170212766
-0.4307,-0.015,0.0955,0.0,0.0
0.2359,0.005,-0.3327,1.0,-0.9574468085106383
0.5266,-0.005,-0.1014,0.0,0.0
-0.4546,-0.015,0.0472,1.0,-0.9574468085106383
0.4807,-0.015,-0.3127,0.0,0.0
-0.2453,0.205,-0.1465,2.0,-0.9148936170212766
0.2192,0.205,-0.5994,0.0,0.0
0.3649,-0.015,-0.3079,3.0,-0.8723404255319149
0.0836,0.005,-0.2914,0.0,0.0
-0.4067,-0.005,-0.4069,0.0,0.0
0.4099,-0.015,-0.4596,2.0,-0.9148936170212766
-0.445,-0.015,-0.3021,0.0,0.0
-0.4849,-0.015,-0.0766,4.0,-0.8297872340425532
-0.2483,-0.015,-0.0108,0.0,0.0
-0.5494,0.1087,-0.0905,7.0,-0.7021276595744681
0.2332,-0.0834,-0.479,1.0,-0.9574468085106383
-0.3261,0.005,-0.271,0.0,0.0
-0.6487,-0.0497,0.597,0.0,0.0
-0.056,0.205,-0.1324,0.0,0.0
0.1715,0.205,-0.3886,0.0,0.0
0.0565,0.215,0.0945,0.0,0.0
0.0881,0.0031,0.3044,1.0,-0.9574468085106383
-0.3888,0.005,-0.3847,0.0,0.0
-0.325,-0.005,0.1486,1.0,-0.9574468085106383
0.1742,0.215,-0.224,0.0,0.0
-0.4978,-0.005,-0.1359,1.0,-0.9574468085106383
0.1306,0.005,0.1244,0.0,0.0
0.3185,-0.005,-0.2225,1.0,-0.9574468085106383
-0.0544,0.005,-0.0326,0.0,0.0
-0.6587,0.0795,-0.3956,0.0,0.0
-0.1974,0.205,0.2588,2.0,-0.9148936170212766
-0.1028,-0.005,-0.5349,0.0,0.0
-0.2779,-0.1535,0.3781,0.0,0.0
0.66,-0.0781,-0.057,3.0,-0.8723404255319149
-0.6164,0.1776,-0.479,0.0,0.0
-0.1804,0.215,-0.2056,0.0,0.0
-0.4654,0.0279,-0.479,0.0,0.0
-0.5482,-0.015,0.4107,0.0,0.0
-0.1844,0.215,-0.2548,0.0,0.0
-0.3678,-0.015,-0.2992,0.0,0.0
-0.2087,-0.005,0.3699,0.0,0.0
0.1084,-0.005,-0.3525,0.0,0.0
-0.6587,-0.0509,0.6971,1.0,-0.9574468085106383
-0.192,-0.005,-0.377,0.0,0.0
0.0322,-0.005,0.0501,0.0,0.0
-0.6052,0.005,-0.3873,0.0,0.0
0.1006,0.215,-0.541,0.0,0.0
-0.1927,-0.005,0.1294,1.0,-0.9574468085106383
0.3524,-0.16,-0.146,0.0,0.0
-0.1123,0.005,-0.5701,0.0,0.0
-0.2187,0.205,-0.2956,0.0,0.0
-0.6553,-0.1164,-0.479,0.0,0.0
-0.5136,0.005,-0.2614,0.0,0.0
-0.2546,0.205,-0.3153,0.0,0.0
0.2254,0.205,-0.4263,0.0,0.0
-0.1663,-0.005,-0.0444,0.0,0.0
-0.3883,0.205,-0.4489,0.0,0.0
0.0062,0.005,0.1338,2.0,-0.9148936170212766
0.5856,-0.005,-0.031,0.0,0.0
-0.2269,-0.0919,-0.479,0.0,0.0
0.1153,0.205,-0.0057,0.0,0.0
-0.1608,-0.005,-0.4632,0.0,0.0
-0.1856,-0.005,-0.2121,0.0,0.0
-0.6587,-0.124,0.5575,0.0,0.0
0.1813,0.1072,-0.3964,3.0,-0.8723404255319149
-0.1486,-0.005,-0.5789,0.0,0.0
-0.0463,0.215,-0.347,0.0,0.0
0.117,0.102,-0.479,11.0,-0.5319148936170213
0.2153,0.1638,0.3044,2.0,-0.9148936170212766
-0.0004,0.205,-0.5192,1.0,-0.9574468085106383
-0.6259,-0.005,-0.3524,0.0,0.0
-0.3361,-0.005,0.2147,1.0,-0.9574468085106383
-0.357,0.005,-0.1893,0.0,0.0
-0.1132,-0.1696,-0.0757,0.0,0.0
-0.177,0.215,-0.0596,11.0,-0.5319148936170213
-0.1859,0.215,-0.3814,0.0,0.0
0.232,-0.005,-0.0278,1.0,-0.9574468085106383
-0.0989,0.1015,0.2944,17.0,-0.276595744680851
-0.2779,-0.0699,0.441,0.0,0.0
-0.2037,-0.1927,-0.479,0.0,0.0
-0.2259,0.215,-0.1937,4.0,-0.8297872340425532
-0.2409,0.205,-0.4311,0.0,0.0
0.0721,0.215,0.0844,0.0,0.0
-0.1105,0.0659,0.2944,17.0,-0.276595744680851
-0.6054,-0.015,0.6156,0.0,0.0
-0.491,0.005,-0.2943,0.0,0.0
0.0233,0.005,-0.0693,0.0,0.0
-0.3883,0.1368,-0.0905,0.0,0.0
0.0336,0.205,-0.6,0.0,0.0
-0.3227,-0.015,0.1641,2.0,-0.9148936170212766
-0.6496,-0.005,-0.2117,0.0,0.0
-0.1133,0.005,0.2463,1.0,-0.9574468085106383
0.2118,0.005,0.0552,1.0,-0.9574468085106383
0.2587,-0.015,0.0204,0.0,0.0
0.2134,0.005,-0.0348,5.0,-0.7872340425531915
-0.5035,-0.005,-0.4456,0.0,0.0
0.1063,0.205,-0.4428,0.0,0.0
-0.6078,0.005,-0.27,0.0,0.0
0.2413,-0.0008,-0.1518,4.0,-0.8297872340425532
0.0266,-0.005,0.1336,0.0,0.0
-0.0961,-0.005,-0.1532,0.0,0.0
-0.1427,0.215,-0.6545,0.0,0.0
0.1403,0.205,0.115,0.0,0.0
0.0263,0.005,-0.1138,0.0,0.0
-0.6587,-0.0376,0.2581,0.0,0.0
-0.3762,0.0669,-0.479,0.0,0.0
0.073,0.205,0.0441,0.0,0.0
0.1414,-0.0183,-0.0775,0.0,0.0
-0.0773,-0.005,-0.0636,0.0,0.0
-0.0325,0.215,0.0295,0.0,0.0
